liker_index,indexed_at,hours_since_post,collected_at
697,2026-03-19 20:14:16.393000+00:00,0.9251927777777778,2026-06-10T11:00:20+00:00
698,2026-03-19 20:14:39.678000+00:00,0.9316608333333333,2026-06-10T11:00:20+00:00
699,2026-03-19 20:14:40.600000+00:00,0.9319169444444444,2026-06-10T11:00:20+00:00
700,2026-03-19 20:14:43.753000+00:00,0.9327927777777778,2026-06-10T11:00:20+00:00
701,2026-03-19 20:14:54.928000+00:00,0.9358969444444444,2026-06-10T11:00:20+00:00
702,2026-03-19 20:14:55.295000+00:00,0.9359988888888889,2026-06-10T11:00:20+00:00
703,2026-03-19 20:14:56.491000+00:00,0.9363311111111111,2026-06-10T11:00:20+00:00
704,2026-03-19 20:15:02.760000+00:00,0.9380725000000001,2026-06-10T11:00:20+00:00
705,2026-03-19 20:15:30.560000+00:00,0.9457947222222222,2026-06-10T11:00:20+00:00
706,2026-03-19 20:15:38.931000+00:00,0.94812,2026-06-10T11:00:20+00:00
707,2026-03-19 20:15:43.966000+00:00,0.949518611111111,2026-06-10T11:00:20+00:00
708,2026-03-19 20:15:50.696000+00:00,0.9513880555555555,2026-06-10T11:00:20+00:00
709,2026-03-19 20:15:51.304000+00:00,0.9515569444444445,2026-06-10T11:00:20+00:00
710,2026-03-19 20:16:10.053000+00:00,0.956765,2026-06-10T11:00:20+00:00
711,2026-03-19 20:16:17.655000+00:00,0.9588766666666667,2026-06-10T11:00:20+00:00
712,2026-03-19 20:16:17.897000+00:00,0.9589438888888888,2026-06-10T11:00:20+00:00
713,2026-03-19 20:16:24.274000+00:00,0.9607152777777778,2026-06-10T11:00:20+00:00
714,2026-03-19 20:16:27.509000+00:00,0.9616138888888889,2026-06-10T11:00:20+00:00
715,2026-03-19 20:16:31.858000+00:00,0.9628219444444445,2026-06-10T11:00:20+00:00
716,2026-03-19 20:16:37.457000+00:00,0.9643772222222222,2026-06-10T11:00:20+00:00
717,2026-03-19 20:16:44.100000+00:00,0.9662225,2026-06-10T11:00:20+00:00
718,2026-03-19 20:16:51.857000+00:00,0.9683772222222222,2026-06-10T11:00:20+00:00
719,2026-03-19 20:16:59.588000+00:00,0.9705247222222223,2026-06-10T11:00:20+00:00
720,2026-03-19 20:17:03.279000+00:00,0.97155,2026-06-10T11:00:20+00:00
721,2026-03-19 20:17:07.662000+00:00,0.9727675,2026-06-10T11:00:20+00:00
722,2026-03-19 20:17:27.181000+00:00,0.9781894444444444,2026-06-10T11:00:20+00:00
723,2026-03-19 20:18:20.865000+00:00,0.9931016666666667,2026-06-10T11:00:20+00:00
724,2026-03-19 20:18:21.546000+00:00,0.9932908333333333,2026-06-10T11:00:20+00:00
725,2026-03-19 20:18:43.159000+00:00,0.9992944444444445,2026-06-10T11:00:20+00:00
726,2026-03-19 20:18:58.954000+00:00,1.0036819444444445,2026-06-10T11:00:20+00:00
727,2026-03-19 20:18:58.955000+00:00,1.0036822222222221,2026-06-10T11:00:20+00:00
728,2026-03-19 20:19:05.200000+00:00,1.0054169444444445,2026-06-10T11:00:20+00:00
729,2026-03-19 20:19:07.748000+00:00,1.0061247222222223,2026-06-10T11:00:20+00:00
730,2026-03-19 20:19:38.957000+00:00,1.0147938888888888,2026-06-10T11:00:20+00:00
731,2026-03-19 20:19:39.756000+00:00,1.0150158333333332,2026-06-10T11:00:20+00:00
732,2026-03-19 20:19:41.730000+00:00,1.0155641666666666,2026-06-10T11:00:20+00:00
733,2026-03-19 20:19:53.300000+00:00,1.0187780555555557,2026-06-10T11:00:20+00:00
734,2026-03-19 20:20:01.122000+00:00,1.0209508333333333,2026-06-10T11:00:20+00:00
735,2026-03-19 20:20:35.960000+00:00,1.0306280555555556,2026-06-10T11:00:20+00:00
736,2026-03-19 20:20:46.086000+00:00,1.0334408333333334,2026-06-10T11:00:20+00:00
737,2026-03-19 20:20:59.253000+00:00,1.0370983333333335,2026-06-10T11:00:20+00:00
738,2026-03-19 20:20:59.952000+00:00,1.0372925,2026-06-10T11:00:20+00:00
739,2026-03-19 20:21:10.158000+00:00,1.0401274999999999,2026-06-10T11:00:20+00:00
740,2026-03-19 20:21:23.032000+00:00,1.043703611111111,2026-06-10T11:00:20+00:00
741,2026-03-19 20:21:40.379000+00:00,1.0485222222222221,2026-06-10T11:00:20+00:00
742,2026-03-19 20:21:46.652000+00:00,1.0502647222222221,2026-06-10T11:00:20+00:00
743,2026-03-19 20:21:51.726000+00:00,1.0516741666666667,2026-06-10T11:00:20+00:00
744,2026-03-19 20:22:13.371000+00:00,1.0576866666666667,2026-06-10T11:00:20+00:00
745,2026-03-19 20:22:14.661000+00:00,1.058045,2026-06-10T11:00:20+00:00
746,2026-03-19 20:22:25.772000+00:00,1.061131388888889,2026-06-10T11:00:20+00:00
747,2026-03-19 20:22:25.871000+00:00,1.061158888888889,2026-06-10T11:00:20+00:00
748,2026-03-19 20:22:31.056000+00:00,1.0625991666666668,2026-06-10T11:00:20+00:00
749,2026-03-19 20:22:36.215000+00:00,1.0640322222222223,2026-06-10T11:00:20+00:00
750,2026-03-19 20:22:37.271000+00:00,1.0643255555555555,2026-06-10T11:00:20+00:00
751,2026-03-19 20:22:40.480000+00:00,1.0652169444444444,2026-06-10T11:00:20+00:00
752,2026-03-19 20:23:00.964000+00:00,1.0709069444444443,2026-06-10T11:00:20+00:00
753,2026-03-19 20:23:13.255000+00:00,1.074321111111111,2026-06-10T11:00:20+00:00
754,2026-03-19 20:23:39.827000+00:00,1.0817022222222223,2026-06-10T11:00:20+00:00
755,2026-03-19 20:23:43.415000+00:00,1.0826988888888889,2026-06-10T11:00:20+00:00
756,2026-03-19 20:24:00.756000+00:00,1.0875158333333332,2026-06-10T11:00:20+00:00
757,2026-03-19 20:24:02.606000+00:00,1.0880297222222222,2026-06-10T11:00:20+00:00
758,2026-03-19 20:24:07.048000+00:00,1.0892636111111111,2026-06-10T11:00:20+00:00
759,2026-03-19 20:24:13.208000+00:00,1.0909747222222221,2026-06-10T11:00:20+00:00
760,2026-03-19 20:24:16.962000+00:00,1.0920175,2026-06-10T11:00:20+00:00
761,2026-03-19 20:24:24.381000+00:00,1.0940783333333333,2026-06-10T11:00:20+00:00
762,2026-03-19 20:24:25.264000+00:00,1.0943236111111112,2026-06-10T11:00:20+00:00
763,2026-03-19 20:24:35.031000+00:00,1.0970366666666667,2026-06-10T11:00:20+00:00
764,2026-03-19 20:24:39.025000+00:00,1.098146111111111,2026-06-10T11:00:20+00:00
765,2026-03-19 20:24:42.143000+00:00,1.0990122222222223,2026-06-10T11:00:20+00:00
766,2026-03-19 20:24:43.674000+00:00,1.0994375,2026-06-10T11:00:20+00:00
767,2026-03-19 20:24:46.568000+00:00,1.100241388888889,2026-06-10T11:00:20+00:00
768,2026-03-19 20:24:55.058000+00:00,1.1025997222222221,2026-06-10T11:00:20+00:00
769,2026-03-19 20:25:11.177000+00:00,1.1070772222222223,2026-06-10T11:00:20+00:00
770,2026-03-19 20:25:11.321000+00:00,1.107117222222222,2026-06-10T11:00:20+00:00
771,2026-03-19 20:25:15.254000+00:00,1.1082097222222222,2026-06-10T11:00:20+00:00
772,2026-03-19 20:25:28.547000+00:00,1.1119022222222221,2026-06-10T11:00:20+00:00
773,2026-03-19 20:25:30.390000+00:00,1.1124141666666667,2026-06-10T11:00:20+00:00
774,2026-03-19 20:25:45.816000+00:00,1.1166991666666668,2026-06-10T11:00:20+00:00
775,2026-03-19 20:25:55.660000+00:00,1.119433611111111,2026-06-10T11:00:20+00:00
776,2026-03-19 20:26:13.057000+00:00,1.1242661111111112,2026-06-10T11:00:20+00:00
777,2026-03-19 20:26:16.082000+00:00,1.1251063888888888,2026-06-10T11:00:20+00:00
778,2026-03-19 20:26:20.972000+00:00,1.1264647222222222,2026-06-10T11:00:20+00:00
779,2026-03-19 20:26:24.162000+00:00,1.1273508333333333,2026-06-10T11:00:20+00:00
780,2026-03-19 20:27:02.481000+00:00,1.137995,2026-06-10T11:00:20+00:00
781,2026-03-19 20:27:09.066000+00:00,1.1398241666666666,2026-06-10T11:00:20+00:00
782,2026-03-19 20:27:15.441000+00:00,1.1415950000000001,2026-06-10T11:00:20+00:00
783,2026-03-19 20:27:16.642000+00:00,1.141928611111111,2026-06-10T11:00:20+00:00
784,2026-03-19 20:27:23.259000+00:00,1.1437666666666668,2026-06-10T11:00:20+00:00
785,2026-03-19 20:27:36.855000+00:00,1.1475433333333334,2026-06-10T11:00:20+00:00
786,2026-03-19 20:27:38.061000+00:00,1.1478783333333333,2026-06-10T11:00:20+00:00
787,2026-03-19 20:27:44.985000+00:00,1.1498016666666666,2026-06-10T11:00:20+00:00
788,2026-03-19 20:28:08.114000+00:00,1.1562263888888888,2026-06-10T11:00:20+00:00
789,2026-03-19 20:28:18.627000+00:00,1.1591466666666665,2026-06-10T11:00:20+00:00
790,2026-03-19 20:28:21.358000+00:00,1.1599052777777776,2026-06-10T11:00:20+00:00
791,2026-03-19 20:28:30.584000+00:00,1.1624680555555555,2026-06-10T11:00:20+00:00
792,2026-03-19 20:29:00.508000+00:00,1.1707802777777778,2026-06-10T11:00:20+00:00
793,2026-03-19 20:29:00.655000+00:00,1.170821111111111,2026-06-10T11:00:20+00:00
794,2026-03-19 20:29:42.791000+00:00,1.1825255555555554,2026-06-10T11:00:20+00:00
795,2026-03-19 20:29:50.667000+00:00,1.1847133333333333,2026-06-10T11:00:20+00:00
796,2026-03-19 20:29:56.644000+00:00,1.186373611111111,2026-06-10T11:00:20+00:00
797,2026-03-19 20:30:17.555000+00:00,1.1921822222222223,2026-06-10T11:00:20+00:00
798,2026-03-19 20:30:21.262000+00:00,1.1932119444444445,2026-06-10T11:00:20+00:00
799,2026-03-19 20:30:23.561000+00:00,1.1938505555555556,2026-06-10T11:00:20+00:00
800,2026-03-19 20:30:23.801000+00:00,1.193917222222222,2026-06-10T11:00:20+00:00
801,2026-03-19 20:30:24.538000+00:00,1.1941219444444444,2026-06-10T11:00:20+00:00
802,2026-03-19 20:30:43.293000+00:00,1.1993316666666667,2026-06-10T11:00:20+00:00
803,2026-03-19 20:30:47.618000+00:00,1.2005330555555556,2026-06-10T11:00:20+00:00
804,2026-03-19 20:30:57.423000+00:00,1.2032566666666666,2026-06-10T11:00:20+00:00
805,2026-03-19 20:31:08.405000+00:00,1.2063072222222222,2026-06-10T11:00:20+00:00
806,2026-03-19 20:31:25.057000+00:00,1.2109327777777779,2026-06-10T11:00:20+00:00
807,2026-03-19 20:31:34.282000+00:00,1.2134952777777777,2026-06-10T11:00:20+00:00
808,2026-03-19 20:31:40.861000+00:00,1.2153227777777778,2026-06-10T11:00:20+00:00
809,2026-03-19 20:31:41.403000+00:00,1.2154733333333332,2026-06-10T11:00:20+00:00
810,2026-03-19 20:31:57.057000+00:00,1.2198216666666668,2026-06-10T11:00:20+00:00
811,2026-03-19 20:32:02.283000+00:00,1.2212733333333332,2026-06-10T11:00:20+00:00
812,2026-03-19 20:32:05.960000+00:00,1.2222947222222222,2026-06-10T11:00:20+00:00
813,2026-03-19 20:32:33.425000+00:00,1.2299238888888888,2026-06-10T11:00:20+00:00
814,2026-03-19 20:32:36.257000+00:00,1.2307105555555555,2026-06-10T11:00:20+00:00
815,2026-03-19 20:32:40.194000+00:00,1.2318041666666666,2026-06-10T11:00:20+00:00
816,2026-03-19 20:32:48.961000+00:00,1.2342394444444444,2026-06-10T11:00:20+00:00
817,2026-03-19 20:33:09.969000+00:00,1.240075,2026-06-10T11:00:20+00:00
818,2026-03-19 20:33:19.343000+00:00,1.2426788888888889,2026-06-10T11:00:20+00:00
819,2026-03-19 20:33:23.897000+00:00,1.243943888888889,2026-06-10T11:00:20+00:00
820,2026-03-19 20:33:45.057000+00:00,1.2498216666666666,2026-06-10T11:00:20+00:00
821,2026-03-19 20:33:46.260000+00:00,1.2501558333333334,2026-06-10T11:00:20+00:00
822,2026-03-19 20:33:51.875000+00:00,1.2517155555555557,2026-06-10T11:00:20+00:00
823,2026-03-19 20:34:12.250000+00:00,1.2573752777777778,2026-06-10T11:00:20+00:00
824,2026-03-19 20:34:31.959000+00:00,1.26285,2026-06-10T11:00:20+00:00
825,2026-03-19 20:34:54.659000+00:00,1.2691555555555556,2026-06-10T11:00:20+00:00
826,2026-03-19 20:34:56.751000+00:00,1.2697366666666665,2026-06-10T11:00:20+00:00
827,2026-03-19 20:35:07.579000+00:00,1.2727444444444445,2026-06-10T11:00:20+00:00
828,2026-03-19 20:35:13.641000+00:00,1.2744283333333333,2026-06-10T11:00:20+00:00
829,2026-03-19 20:35:40.356000+00:00,1.2818491666666667,2026-06-10T11:00:20+00:00
830,2026-03-19 20:35:59.210000+00:00,1.287086388888889,2026-06-10T11:00:20+00:00
831,2026-03-19 20:36:00.198000+00:00,1.2873608333333333,2026-06-10T11:00:20+00:00
832,2026-03-19 20:36:06.547000+00:00,1.2891244444444445,2026-06-10T11:00:20+00:00
833,2026-03-19 20:36:12.457000+00:00,1.290766111111111,2026-06-10T11:00:20+00:00
834,2026-03-19 20:36:35.257000+00:00,1.2970994444444444,2026-06-10T11:00:20+00:00
835,2026-03-19 20:36:52.446000+00:00,1.3018741666666667,2026-06-10T11:00:20+00:00
836,2026-03-19 20:36:56.799000+00:00,1.3030833333333334,2026-06-10T11:00:20+00:00
837,2026-03-19 20:37:03.452000+00:00,1.3049313888888887,2026-06-10T11:00:20+00:00
838,2026-03-19 20:37:05.050000+00:00,1.3053752777777776,2026-06-10T11:00:20+00:00
839,2026-03-19 20:37:11.156000+00:00,1.307071388888889,2026-06-10T11:00:20+00:00
840,2026-03-19 20:37:14.242000+00:00,1.307928611111111,2026-06-10T11:00:20+00:00
841,2026-03-19 20:37:15.317000+00:00,1.3082272222222224,2026-06-10T11:00:20+00:00
842,2026-03-19 20:37:30.959000+00:00,1.3125722222222223,2026-06-10T11:00:20+00:00
843,2026-03-19 20:37:55.900000+00:00,1.3195002777777778,2026-06-10T11:00:20+00:00
844,2026-03-19 20:38:05.859000+00:00,1.3222666666666667,2026-06-10T11:00:20+00:00
845,2026-03-19 20:38:34.181000+00:00,1.330133888888889,2026-06-10T11:00:20+00:00
846,2026-03-19 20:38:35+00:00,1.330361388888889,2026-06-10T11:00:20+00:00
847,2026-03-19 20:39:10.577000+00:00,1.3402438888888888,2026-06-10T11:00:20+00:00
848,2026-03-19 20:39:40.460000+00:00,1.3485447222222224,2026-06-10T11:00:20+00:00
849,2026-03-19 20:39:49.352000+00:00,1.3510147222222222,2026-06-10T11:00:20+00:00
850,2026-03-19 20:40:02.792000+00:00,1.3547480555555556,2026-06-10T11:00:20+00:00
851,2026-03-19 20:40:17.968000+00:00,1.3589636111111112,2026-06-10T11:00:20+00:00
852,2026-03-19 20:40:33.854000+00:00,1.3633763888888888,2026-06-10T11:00:20+00:00
853,2026-03-19 20:40:38.851000+00:00,1.3647644444444444,2026-06-10T11:00:20+00:00
854,2026-03-19 20:40:52.898000+00:00,1.3686663888888888,2026-06-10T11:00:20+00:00
855,2026-03-19 20:41:22.300000+00:00,1.376833611111111,2026-06-10T11:00:20+00:00
856,2026-03-19 20:41:24.561000+00:00,1.3774616666666666,2026-06-10T11:00:20+00:00
857,2026-03-19 20:41:36.163000+00:00,1.3806844444444444,2026-06-10T11:00:20+00:00
858,2026-03-19 20:41:47.842000+00:00,1.383928611111111,2026-06-10T11:00:20+00:00
859,2026-03-19 20:42:01.934000+00:00,1.3878430555555554,2026-06-10T11:00:20+00:00
860,2026-03-19 20:42:04.065000+00:00,1.388435,2026-06-10T11:00:20+00:00
861,2026-03-19 20:42:59.617000+00:00,1.403866111111111,2026-06-10T11:00:20+00:00
862,2026-03-19 20:43:13.430000+00:00,1.4077030555555554,2026-06-10T11:00:20+00:00
863,2026-03-19 20:43:20.275000+00:00,1.4096044444444444,2026-06-10T11:00:20+00:00
864,2026-03-19 20:43:32.189000+00:00,1.4129138888888888,2026-06-10T11:00:20+00:00
865,2026-03-19 20:43:56.789000+00:00,1.4197472222222223,2026-06-10T11:00:20+00:00
866,2026-03-19 20:44:10.924000+00:00,1.4236736111111112,2026-06-10T11:00:20+00:00
867,2026-03-19 20:44:22.527000+00:00,1.4268966666666667,2026-06-10T11:00:20+00:00
868,2026-03-19 20:44:25.956000+00:00,1.4278491666666666,2026-06-10T11:00:20+00:00
869,2026-03-19 20:44:28.658000+00:00,1.4285997222222222,2026-06-10T11:00:20+00:00
870,2026-03-19 20:45:11.718000+00:00,1.4405608333333333,2026-06-10T11:00:20+00:00
871,2026-03-19 20:45:26.543000+00:00,1.4446788888888888,2026-06-10T11:00:20+00:00
872,2026-03-19 20:45:35.218000+00:00,1.4470886111111112,2026-06-10T11:00:20+00:00
873,2026-03-19 20:45:41.429000+00:00,1.4488138888888888,2026-06-10T11:00:20+00:00
874,2026-03-19 20:46:49.241000+00:00,1.4676505555555557,2026-06-10T11:00:20+00:00
875,2026-03-19 20:47:19.997000+00:00,1.4761938888888888,2026-06-10T11:00:20+00:00
876,2026-03-19 20:47:30.161000+00:00,1.4790172222222224,2026-06-10T11:00:20+00:00
877,2026-03-19 20:48:26.995000+00:00,1.4948044444444446,2026-06-10T11:00:20+00:00
878,2026-03-19 20:48:49.782000+00:00,1.5011341666666667,2026-06-10T11:00:20+00:00
879,2026-03-19 20:48:53.150000+00:00,1.5020697222222221,2026-06-10T11:00:20+00:00
880,2026-03-19 20:48:54.663000+00:00,1.5024899999999999,2026-06-10T11:00:20+00:00
881,2026-03-19 20:48:56.273000+00:00,1.5029372222222221,2026-06-10T11:00:20+00:00
882,2026-03-19 20:49:13.562000+00:00,1.5077397222222224,2026-06-10T11:00:20+00:00
883,2026-03-19 20:49:26.184000+00:00,1.5112458333333332,2026-06-10T11:00:20+00:00
884,2026-03-19 20:49:46.522000+00:00,1.5168952777777778,2026-06-10T11:00:20+00:00
885,2026-03-19 20:49:51.806000+00:00,1.5183630555555556,2026-06-10T11:00:20+00:00
886,2026-03-19 20:50:21.423000+00:00,1.5265900000000001,2026-06-10T11:00:20+00:00
887,2026-03-19 20:50:24.294000+00:00,1.5273875000000001,2026-06-10T11:00:20+00:00
888,2026-03-19 20:50:32.914000+00:00,1.5297819444444445,2026-06-10T11:00:20+00:00
889,2026-03-19 20:50:43.241000+00:00,1.5326505555555556,2026-06-10T11:00:20+00:00
890,2026-03-19 20:50:55.545000+00:00,1.5360683333333331,2026-06-10T11:00:20+00:00
891,2026-03-19 20:50:55.603000+00:00,1.5360844444444446,2026-06-10T11:00:20+00:00
892,2026-03-19 20:50:58.712000+00:00,1.5369480555555555,2026-06-10T11:00:20+00:00
893,2026-03-19 20:51:06.063000+00:00,1.5389899999999999,2026-06-10T11:00:20+00:00
894,2026-03-19 20:51:10.455000+00:00,1.54021,2026-06-10T11:00:20+00:00
895,2026-03-19 20:51:18.024000+00:00,1.5423125,2026-06-10T11:00:20+00:00
896,2026-03-19 20:51:42.642000+00:00,1.5491508333333335,2026-06-10T11:00:20+00:00
897,2026-03-19 20:51:42.777000+00:00,1.5491883333333334,2026-06-10T11:00:20+00:00
898,2026-03-19 20:51:45.158000+00:00,1.5498497222222223,2026-06-10T11:00:20+00:00
899,2026-03-19 20:52:07.084000+00:00,1.5559402777777778,2026-06-10T11:00:20+00:00
900,2026-03-19 20:52:07.932000+00:00,1.5561758333333333,2026-06-10T11:00:20+00:00
901,2026-03-19 20:52:19.974000+00:00,1.5595208333333332,2026-06-10T11:00:20+00:00
902,2026-03-19 20:52:21.452000+00:00,1.5599313888888888,2026-06-10T11:00:20+00:00
903,2026-03-19 20:52:21.548000+00:00,1.5599580555555557,2026-06-10T11:00:20+00:00
904,2026-03-19 20:52:23.503000+00:00,1.5605011111111111,2026-06-10T11:00:20+00:00
905,2026-03-19 20:52:24.838000+00:00,1.5608719444444445,2026-06-10T11:00:20+00:00
906,2026-03-19 20:52:36.885000+00:00,1.5642183333333333,2026-06-10T11:00:20+00:00
907,2026-03-19 20:53:17.348000+00:00,1.5754580555555557,2026-06-10T11:00:20+00:00
908,2026-03-19 20:53:24.337000+00:00,1.5773994444444444,2026-06-10T11:00:20+00:00
909,2026-03-19 20:53:35.157000+00:00,1.5804049999999998,2026-06-10T11:00:20+00:00
910,2026-03-19 20:53:54.548000+00:00,1.585791388888889,2026-06-10T11:00:20+00:00
911,2026-03-19 20:53:58.884000+00:00,1.5869958333333334,2026-06-10T11:00:20+00:00
912,2026-03-19 20:54:01.561000+00:00,1.5877394444444444,2026-06-10T11:00:20+00:00
913,2026-03-19 20:54:01.856000+00:00,1.587821388888889,2026-06-10T11:00:20+00:00
914,2026-03-19 20:54:28.278000+00:00,1.5951608333333334,2026-06-10T11:00:20+00:00
915,2026-03-19 20:54:28.786000+00:00,1.5953019444444445,2026-06-10T11:00:20+00:00
916,2026-03-19 20:54:33.110000+00:00,1.5965030555555555,2026-06-10T11:00:20+00:00
917,2026-03-19 20:54:57.951000+00:00,1.6034033333333335,2026-06-10T11:00:20+00:00
918,2026-03-19 20:55:06.838000+00:00,1.6058719444444445,2026-06-10T11:00:20+00:00
919,2026-03-19 20:55:33.876000+00:00,1.6133825,2026-06-10T11:00:20+00:00
920,2026-03-19 20:56:08.324000+00:00,1.622951388888889,2026-06-10T11:00:20+00:00
921,2026-03-19 20:56:14.262000+00:00,1.6246008333333333,2026-06-10T11:00:20+00:00
922,2026-03-19 20:56:20.636000+00:00,1.6263713888888889,2026-06-10T11:00:20+00:00
923,2026-03-19 20:56:43.676000+00:00,1.6327713888888888,2026-06-10T11:00:20+00:00
924,2026-03-19 20:57:11.636000+00:00,1.6405380555555555,2026-06-10T11:00:20+00:00
925,2026-03-19 20:57:16.486000+00:00,1.641885277777778,2026-06-10T11:00:20+00:00
926,2026-03-19 20:57:19.739000+00:00,1.6427888888888889,2026-06-10T11:00:20+00:00
927,2026-03-19 20:57:21.949000+00:00,1.6434027777777778,2026-06-10T11:00:20+00:00
928,2026-03-19 20:57:38.225000+00:00,1.6479238888888887,2026-06-10T11:00:20+00:00
929,2026-03-19 20:57:44.639000+00:00,1.6497055555555555,2026-06-10T11:00:20+00:00
930,2026-03-19 20:58:00.853000+00:00,1.6542094444444446,2026-06-10T11:00:20+00:00
931,2026-03-19 20:58:23.016000+00:00,1.6603658333333333,2026-06-10T11:00:20+00:00
932,2026-03-19 20:58:31.144000+00:00,1.662623611111111,2026-06-10T11:00:20+00:00
933,2026-03-19 20:58:50.690000+00:00,1.6680530555555555,2026-06-10T11:00:20+00:00
934,2026-03-19 20:58:51.865000+00:00,1.6683794444444444,2026-06-10T11:00:20+00:00
935,2026-03-19 20:58:52.012000+00:00,1.668420277777778,2026-06-10T11:00:20+00:00
936,2026-03-19 20:58:56.587000+00:00,1.669691111111111,2026-06-10T11:00:20+00:00
937,2026-03-19 20:59:37.494000+00:00,1.6810541666666667,2026-06-10T11:00:20+00:00
938,2026-03-19 20:59:42.877000+00:00,1.6825494444444444,2026-06-10T11:00:20+00:00
939,2026-03-19 20:59:56.521000+00:00,1.6863394444444444,2026-06-10T11:00:20+00:00
940,2026-03-19 21:00:30.343000+00:00,1.6957344444444444,2026-06-10T11:00:20+00:00
941,2026-03-19 21:00:37.828000+00:00,1.697813611111111,2026-06-10T11:00:20+00:00
942,2026-03-19 21:00:47.477000+00:00,1.700493888888889,2026-06-10T11:00:20+00:00
943,2026-03-19 21:00:47.994000+00:00,1.7006375,2026-06-10T11:00:20+00:00
944,2026-03-19 21:00:59.247000+00:00,1.7037633333333333,2026-06-10T11:00:20+00:00
945,2026-03-19 21:01:07.954000+00:00,1.7061819444444444,2026-06-10T11:00:20+00:00
946,2026-03-19 21:01:16+00:00,1.7084169444444446,2026-06-10T11:00:20+00:00
947,2026-03-19 21:01:17.949000+00:00,1.7089583333333334,2026-06-10T11:00:20+00:00
948,2026-03-19 21:01:43.264000+00:00,1.7159902777777776,2026-06-10T11:00:20+00:00
949,2026-03-19 21:01:59.272000+00:00,1.7204369444444445,2026-06-10T11:00:20+00:00
950,2026-03-19 21:02:10.313000+00:00,1.7235038888888887,2026-06-10T11:00:20+00:00
951,2026-03-19 21:02:11.605000+00:00,1.7238627777777777,2026-06-10T11:00:20+00:00
952,2026-03-19 21:02:22.067000+00:00,1.726768888888889,2026-06-10T11:00:20+00:00
953,2026-03-19 21:02:34.485000+00:00,1.7302183333333334,2026-06-10T11:00:20+00:00
954,2026-03-19 21:02:37.914000+00:00,1.7311708333333333,2026-06-10T11:00:20+00:00
955,2026-03-19 21:02:41.315000+00:00,1.7321155555555556,2026-06-10T11:00:20+00:00
956,2026-03-19 21:02:47.997000+00:00,1.7339716666666667,2026-06-10T11:00:20+00:00
957,2026-03-19 21:02:51.195000+00:00,1.73486,2026-06-10T11:00:20+00:00
958,2026-03-19 21:02:54.342000+00:00,1.7357341666666666,2026-06-10T11:00:20+00:00
959,2026-03-19 21:03:00.751000+00:00,1.7375144444444444,2026-06-10T11:00:20+00:00
960,2026-03-19 21:03:19.538000+00:00,1.7427330555555556,2026-06-10T11:00:20+00:00
961,2026-03-19 21:03:34.858000+00:00,1.746988611111111,2026-06-10T11:00:20+00:00
962,2026-03-19 21:03:54.728000+00:00,1.7525080555555557,2026-06-10T11:00:20+00:00
963,2026-03-19 21:04:20.607000+00:00,1.7596966666666667,2026-06-10T11:00:20+00:00
964,2026-03-19 21:04:34.196000+00:00,1.7634713888888889,2026-06-10T11:00:20+00:00
965,2026-03-19 21:04:40.949000+00:00,1.7653472222222222,2026-06-10T11:00:20+00:00
966,2026-03-19 21:05:19.944000+00:00,1.7761791666666666,2026-06-10T11:00:20+00:00
967,2026-03-19 21:05:27.509000+00:00,1.7782805555555556,2026-06-10T11:00:20+00:00
968,2026-03-19 21:05:42.667000+00:00,1.782491111111111,2026-06-10T11:00:20+00:00
969,2026-03-19 21:05:43.588000+00:00,1.7827469444444444,2026-06-10T11:00:20+00:00
970,2026-03-19 21:05:46.301000+00:00,1.7835005555555554,2026-06-10T11:00:20+00:00
971,2026-03-19 21:05:58.554000+00:00,1.7869041666666665,2026-06-10T11:00:20+00:00
972,2026-03-19 21:06:00.754000+00:00,1.7875152777777779,2026-06-10T11:00:20+00:00
973,2026-03-19 21:06:08.991000+00:00,1.7898033333333334,2026-06-10T11:00:20+00:00
974,2026-03-19 21:06:29.444000+00:00,1.795484722222222,2026-06-10T11:00:20+00:00
975,2026-03-19 21:06:29.512000+00:00,1.7955036111111111,2026-06-10T11:00:20+00:00
976,2026-03-19 21:06:42.441000+00:00,1.799095,2026-06-10T11:00:20+00:00
977,2026-03-19 21:06:53.087000+00:00,1.8020522222222222,2026-06-10T11:00:20+00:00
978,2026-03-19 21:07:00.902000+00:00,1.8042230555555556,2026-06-10T11:00:20+00:00
979,2026-03-19 21:07:05.683000+00:00,1.805551111111111,2026-06-10T11:00:20+00:00
980,2026-03-19 21:07:13.519000+00:00,1.8077277777777776,2026-06-10T11:00:20+00:00
981,2026-03-19 21:07:18.155000+00:00,1.8090155555555556,2026-06-10T11:00:20+00:00
982,2026-03-19 21:07:19.543000+00:00,1.809401111111111,2026-06-10T11:00:20+00:00
983,2026-03-19 21:07:21.315000+00:00,1.8098933333333334,2026-06-10T11:00:20+00:00
984,2026-03-19 21:07:24.993000+00:00,1.810915,2026-06-10T11:00:20+00:00
985,2026-03-19 21:07:29.660000+00:00,1.8122113888888889,2026-06-10T11:00:20+00:00
986,2026-03-19 21:07:33.687000+00:00,1.81333,2026-06-10T11:00:20+00:00
987,2026-03-19 21:07:34.110000+00:00,1.8134475,2026-06-10T11:00:20+00:00
988,2026-03-19 21:07:37.775000+00:00,1.8144655555555556,2026-06-10T11:00:20+00:00
989,2026-03-19 21:07:51.890000+00:00,1.818386388888889,2026-06-10T11:00:20+00:00
